User_ID,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1003227,P00013742,M,26-35,30,0,Gujarat,Western,IT Sector,Games & Toys,4,16255.0,,
1000865,P00147942,F,36-45,42,0,Kerala,Southern,Chemical,Furniture,3,16251.0,,
1004404,P00125842,F,26-35,29,1,AndhraÂ Pradesh,Southern,Healthcare,Games & Toys,2,16245.0,,
1002304,P00127742,F,46-50,48,0,Delhi,Central,Banking,Footwear & Shoes,4,16245.0,,
1000822,P00058142,M,26-35,34,1,Himachal Pradesh,Northern,Automobile,Games & Toys,2,16244.0,,
1002166,P0095742,M,0-17,14,0,Maharashtra,Western,Banking,Furniture,4,16244.0,,
1001496,P00226442,F,26-35,26,1,Delhi,Central,Govt,Footwear & Shoes,2,16242.0,,
1004538,P00115842,F,26-35,30,0,Karnataka,Southern,Govt,Games & Toys,2,16241.0,,
1003412,P00350942,F,26-35,28,1,Delhi,Central,Textile,Footwear & Shoes,1,16240.0,,
1001407,P00219942,M,36-45,41,1,Uttarakhand,Central,Hospitality,Games & Toys,4,16239.0,,
1004980,P00024042,F,26-35,28,1,Karnataka,Southern,Construction,Games & Toys,4,16236.0,,
1003576,P00221942,F,51-55,53,1,Uttar Pradesh,Central,Banking,Footwear & Shoes,3,16236.0,,
1005636,P00141942,F,26-35,31,0,Delhi,Central,Lawyer,Footwear & Shoes,4,16230.0,,
1004824,P00135642,F,26-35,26,0,Madhya Pradesh,Central,Aviation,Footwear & Shoes,4,16227.0,,
1001505,P00271942,F,51-55,55,1,Karnataka,Southern,Healthcare,Footwear & Shoes,1,16225.0,,
1001666,P00057742,F,26-35,31,1,Delhi,Central,Hospitality,Footwear & Shoes,2,16224.0,,
1005902,P00273942,M,51-55,52,0,Delhi,Central,Govt,Footwear & Shoes,4,16224.0,,
1002023,P00190142,F,18-25,18,1,Madhya Pradesh,Central,Govt,Games & Toys,2,16222.0,,
1003201,P00218342,F,46-50,46,1,Delhi,Central,Hospitality,Footwear & Shoes,2,16221.0,,
1001176,P00111542,M,55+,58,1,Bihar,Eastern,Retail,Footwear & Shoes,1,16220.0,,
1000044,P00323942,M,46-50,50,1,Karnataka,Southern,Media,Footwear & Shoes,4,16219.0,,
1005771,P00117942,F,26-35,35,1,Maharashtra,Western,Automobile,Games & Toys,4,16219.0,,
1001501,P00074442,F,26-35,35,0,Bihar,Eastern,Aviation,Furniture,4,16217.0,,
1004471,P00159442,F,26-35,32,1,Delhi,Central,Healthcare,Footwear & Shoes,4,16216.0,,
1003432,P00193142,F,26-35,30,0,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,4,16216.0,,
1000024,P00032042,M,26-35,32,0,Haryana,Northern,Textile,Games & Toys,4,16215.0,,
1005475,P00110842,F,26-35,28,0,Uttar Pradesh,Central,Healthcare,Footwear & Shoes,2,16214.0,,
1005680,P00085242,M,51-55,55,0,Bihar,Eastern,Retail,Footwear & Shoes,3,16213.0,,
1004167,P00253242,F,26-35,30,1,Delhi,Central,Lawyer,Footwear & Shoes,2,16213.0,,
1002018,P00245342,M,36-45,36,0,Maharashtra,Western,IT Sector,Footwear & Shoes,3,16211.0,,
1000749,P00111242,F,36-45,41,0,Delhi,Central,Healthcare,Footwear & Shoes,1,16209.0,,
1004324,P00183142,F,26-35,30,0,Kerala,Southern,Govt,Furniture,4,16209.0,,
1001495,P00075642,F,18-25,23,1,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,2,16209.0,,
1003601,P00057742,M,36-45,36,1,Karnataka,Southern,IT Sector,Footwear & Shoes,1,16208.0,,
1000102,P00001042,F,36-45,39,0,Delhi,Central,Hospitality,Footwear & Shoes,3,16204.0,,
1003567,P00114942,F,26-35,35,0,Maharashtra,Western,Healthcare,Furniture,4,16201.0,,
1005153,P00006142,F,26-35,26,1,Delhi,Central,IT Sector,Footwear & Shoes,3,16200.0,,
1000352,P00304942,F,18-25,22,0,Himachal Pradesh,Northern,Aviation,Games & Toys,3,16199.0,,
1002762,P00183442,F,51-55,51,1,Uttar Pradesh,Central,Banking,Games & Toys,3,16197.0,,
1005367,P0094942,F,18-25,20,0,Gujarat,Western,Healthcare,Games & Toys,1,16195.0,,
1003243,P00208742,F,26-35,30,1,Delhi,Central,Hospitality,Footwear & Shoes,2,16194.0,,
1004116,P00346142,F,36-45,44,0,Maharashtra,Western,IT Sector,Footwear & Shoes,2,16194.0,,
1005838,P00268742,M,46-50,50,1,Madhya Pradesh,Central,Govt,Furniture,2,16190.0,,
1001861,P00256042,M,51-55,53,0,AndhraÂ Pradesh,Southern,Banking,Footwear & Shoes,1,16189.0,,
1003547,P00213942,F,36-45,41,1,Uttar Pradesh,Central,Aviation,Footwear & Shoes,1,16187.0,,
1001884,P00273442,F,46-50,46,1,Karnataka,Southern,Lawyer,Footwear & Shoes,2,16185.0,,
1001321,P00292342,M,26-35,27,1,Rajasthan,Northern,Hospitality,Furniture,1,16185.0,,
1002041,P00034042,M,26-35,30,0,Madhya Pradesh,Central,Healthcare,Games & Toys,2,16181.0,,
1000536,P00118742,F,26-35,28,0,Maharashtra,Western,Construction,Games & Toys,1,16181.0,,
1001298,P00147742,F,36-45,37,0,Himachal Pradesh,Northern,Hospitality,Games & Toys,2,16179.0,,
1001687,P00068142,F,26-35,34,0,Maharashtra,Western,Construction,Furniture,2,16179.0,,
1004837,P00195442,F,26-35,34,1,Himachal Pradesh,Northern,Hospitality,Games & Toys,1,16178.0,,
1002380,P00002542,F,26-35,31,0,Karnataka,Southern,Food Processing,Footwear & Shoes,4,16178.0,,
1000332,P00045542,F,51-55,51,1,Uttar Pradesh,Central,Aviation,Furniture,1,16178.0,,
1005792,P00049542,F,26-35,27,0,Madhya Pradesh,Central,IT Sector,Footwear & Shoes,3,16176.0,,
1002472,P00344542,F,26-35,35,1,Maharashtra,Western,Banking,Furniture,1,16176.0,,
1002857,P00269542,F,26-35,33,0,Uttar Pradesh,Central,Media,Footwear & Shoes,4,16176.0,,
1003118,P00221042,F,26-35,35,0,Madhya Pradesh,Central,Govt,Footwear & Shoes,1,16175.0,,
1000042,P00244042,F,26-35,35,0,Uttar Pradesh,Central,IT Sector,Furniture,4,16175.0,,
1003005,P00112542,F,26-35,34,0,AndhraÂ Pradesh,Southern,Healthcare,Games & Toys,4,16174.0,,
1002899,P00106042,M,36-45,43,1,Karnataka,Southern,IT Sector,Footwear & Shoes,1,16170.0,,
1002628,P00028442,M,26-35,35,0,Madhya Pradesh,Central,Construction,Furniture,4,16170.0,,
1001502,P00328142,F,18-25,25,1,Himachal Pradesh,Northern,Aviation,Games & Toys,3,16165.0,,
1002688,P00171542,F,26-35,33,1,Karnataka,Southern,Lawyer,Footwear & Shoes,2,16165.0,,
1003737,P00208742,F,26-35,28,0,Uttar Pradesh,Central,Healthcare,Furniture,1,16165.0,,
1000724,P00070342,F,51-55,55,0,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,4,16165.0,,
1002786,P00117242,F,26-35,31,0,Uttar Pradesh,Central,Banking,Furniture,1,16163.0,,
1003272,P00075742,F,36-45,42,0,Delhi,Central,Textile,Footwear & Shoes,3,16162.0,,
1003622,P00117542,F,18-25,25,0,Uttar Pradesh,Central,IT Sector,Furniture,1,16162.0,,
1001680,P00199742,M,26-35,26,0,Karnataka,Southern,Healthcare,Footwear & Shoes,1,16159.0,,
1002665,P00035542,F,36-45,37,0,Karnataka,Southern,Govt,Footwear & Shoes,3,16157.0,,
1000749,P00149342,F,36-45,42,1,Delhi,Central,Lawyer,Footwear & Shoes,1,16156.0,,
1003416,P00057742,F,26-35,26,0,Karnataka,Southern,Retail,Footwear & Shoes,2,16156.0,,
1001434,P00265242,F,0-17,12,0,Himachal Pradesh,Northern,Textile,Games & Toys,2,16149.0,,
1001179,P00219242,F,51-55,55,0,Delhi,Central,Automobile,Footwear & Shoes,2,16148.0,,
1005390,P00113342,F,0-17,13,0,Kerala,Southern,Hospitality,Furniture,1,16148.0,,
1000922,P00179342,M,55+,70,1,Himachal Pradesh,Northern,Media,Footwear & Shoes,2,16143.0,,
1005470,P00059442,M,55+,62,1,Jharkhand,Eastern,Banking,Footwear & Shoes,2,16143.0,,
1004310,P00270242,F,26-35,31,1,Karnataka,Southern,IT Sector,Footwear & Shoes,4,16143.0,,
1002731,P00266042,M,36-45,44,0,Karnataka,Southern,Textile,Footwear & Shoes,2,16143.0,,
1005535,P00274342,F,26-35,26,0,Delhi,Central,Healthcare,Footwear & Shoes,1,16142.0,,
1001679,P00046742,F,26-35,31,0,Uttar Pradesh,Central,Retail,Footwear & Shoes,1,16142.0,,
1004269,P00193042,F,36-45,40,1,AndhraÂ Pradesh,Southern,Aviation,Games & Toys,3,16140.0,,
1002701,P00015842,F,46-50,49,1,Madhya Pradesh,Central,IT Sector,Footwear & Shoes,4,16139.0,,
1003526,P00211242,F,36-45,44,1,Delhi,Central,Aviation,Footwear & Shoes,3,16138.0,,
1001985,P00182142,F,46-50,48,1,Karnataka,Southern,IT Sector,Footwear & Shoes,2,16134.0,,
1003471,P0095642,F,18-25,20,1,Karnataka,Southern,Healthcare,Games & Toys,3,16133.0,,
1002934,P00177642,M,36-45,38,1,Maharashtra,Western,Media,Games & Toys,3,16133.0,,
1003079,P00271242,M,26-35,35,0,AndhraÂ Pradesh,Southern,Aviation,Games & Toys,2,16132.0,,
1002261,P00051642,F,26-35,35,0,Maharashtra,Western,IT Sector,Games & Toys,1,16131.0,,
1001503,P00182742,F,26-35,33,1,AndhraÂ Pradesh,Southern,Chemical,Furniture,2,16125.0,,
1003641,P00110342,F,26-35,34,1,Uttar Pradesh,Central,Lawyer,Furniture,1,16124.0,,
1000134,P00051142,F,26-35,30,0,Maharashtra,Western,Retail,Games & Toys,2,16116.0,,
1002004,P00053342,F,46-50,46,1,Karnataka,Southern,Aviation,Games & Toys,3,16107.0,,
1003161,P00121642,F,26-35,31,0,Maharashtra,Western,Media,Games & Toys,4,16105.0,,
1002419,P00163842,F,26-35,27,1,Jharkhand,Eastern,Automobile,Furniture,4,16103.0,,
1005747,P00049642,F,26-35,32,1,Uttarakhand,Central,IT Sector,Furniture,2,16103.0,,
1005250,P00129342,F,51-55,55,0,Himachal Pradesh,Northern,Banking,Games & Toys,2,16102.0,,
1004663,P00115542,M,26-35,32,1,Maharashtra,Western,Media,Furniture,4,16101.0,,
1004009,P00029242,F,18-25,24,0,Uttar Pradesh,Central,Banking,Games & Toys,3,16096.0,,
1005200,P00084842,M,36-45,45,0,AndhraÂ Pradesh,Southern,Aviation,Furniture,3,16092.0,,
1003121,P00179442,F,26-35,28,0,Madhya Pradesh,Central,Banking,Games & Toys,3,16092.0,,
1005458,P00293342,M,18-25,22,1,Delhi,Central,Agriculture,Games & Toys,2,16081.0,,
1000850,P00296642,F,36-45,44,0,Karnataka,Southern,Aviation,Games & Toys,3,16081.0,,
1005604,P00128242,F,36-45,41,0,Uttarakhand,Central,Textile,Furniture,3,16080.0,,
1000261,P00302042,M,26-35,34,0,Kerala,Southern,Automobile,Furniture,1,16078.0,,
1004302,P00059442,F,51-55,55,0,Uttar Pradesh,Central,Textile,Games & Toys,2,16078.0,,
1003014,P00334642,F,36-45,40,0,AndhraÂ Pradesh,Southern,Banking,Furniture,2,16076.0,,
1003458,P00237042,F,46-50,48,0,Haryana,Northern,Retail,Games & Toys,1,16061.0,,
1003118,P00088442,F,26-35,29,0,Uttarakhand,Central,Retail,Furniture,3,16054.0,,
1005271,P00121342,M,26-35,30,1,Madhya Pradesh,Central,Automobile,Furniture,1,16051.0,,
1002079,P00138442,F,0-17,15,0,Bihar,Eastern,Media,Furniture,3,16042.0,,
1003735,P00259342,M,26-35,29,1,Himachal Pradesh,Northern,Automobile,Games & Toys,1,16034.0,,
1005749,P00032542,F,26-35,26,0,Uttar Pradesh,Central,Retail,Games & Toys,4,16033.0,,
1001059,P00119742,M,26-35,29,0,Rajasthan,Northern,Media,Furniture,2,16032.0,,
1004705,P00000742,M,18-25,23,0,Uttar Pradesh,Central,Aviation,Furniture,3,16029.0,,
1000281,P00220342,M,36-45,41,1,Madhya Pradesh,Central,Lawyer,Furniture,4,16026.0,,
1000566,P00216742,F,26-35,35,1,Uttar Pradesh,Central,Lawyer,Games & Toys,4,16010.0,,
1002015,P00158042,F,18-25,21,1,AndhraÂ Pradesh,Southern,Healthcare,Games & Toys,4,16002.0,,
1001605,P00080342,M,18-25,19,0,AndhraÂ Pradesh,Southern,Lawyer,Games & Toys,1,15996.0,,
1001246,P00144342,F,18-25,20,0,Karnataka,Southern,Chemical,Furniture,2,15996.0,,
1005515,P00239842,F,18-25,23,0,Madhya Pradesh,Central,Banking,Furniture,1,15994.0,,
1000855,P00163642,M,18-25,22,0,Uttar Pradesh,Central,IT Sector,Furniture,3,15993.0,,
1004897,P00313842,F,36-45,36,0,AndhraÂ Pradesh,Southern,Aviation,Furniture,3,15992.0,,
1003641,P00309142,F,26-35,34,0,Uttar Pradesh,Central,Automobile,Furniture,2,15992.0,,
1003679,P00352142,F,26-35,28,1,Madhya Pradesh,Central,Healthcare,Furniture,4,15980.0,,
1001006,P00080342,F,18-25,18,1,Karnataka,Southern,Agriculture,Furniture,4,15966.0,,
1002860,P00348942,F,36-45,36,0,Haryana,Northern,Aviation,Furniture,3,15952.0,,
1002522,P00192542,F,18-25,18,0,Madhya Pradesh,Central,IT Sector,Furniture,4,15952.0,,
1001503,P00324742,F,26-35,33,1,Himachal Pradesh,Northern,Food Processing,Furniture,3,15951.0,,
1003361,P00143342,F,26-35,32,0,Jharkhand,Eastern,IT Sector,Games & Toys,1,15949.0,,
1003082,P00163442,M,36-45,36,0,Madhya Pradesh,Central,Healthcare,Furniture,1,15949.0,,
1001645,P00249142,M,18-25,23,1,Uttar Pradesh,Central,Automobile,Furniture,2,15945.0,,
1003436,P00224242,M,36-45,37,1,Uttarakhand,Central,Govt,Furniture,3,15944.0,,
1003834,P00223742,F,18-25,22,1,Haryana,Northern,Retail,Furniture,4,15936.0,,
1000854,P00146442,M,26-35,34,0,Himachal Pradesh,Northern,Healthcare,Furniture,3,15934.0,,
1002026,P00087842,F,51-55,54,0,Uttar Pradesh,Central,Aviation,Games & Toys,4,15930.0,,
1004425,P00071442,F,36-45,39,0,Karnataka,Southern,Chemical,Games & Toys,2,15925.0,,
1000854,P00207742,M,26-35,31,1,Karnataka,Southern,Retail,Furniture,4,15924.0,,
1003471,P00205842,F,18-25,18,0,Maharashtra,Western,Retail,Furniture,2,15918.0,,
1000411,P00266542,M,46-50,47,0,Maharashtra,Western,Media,Food,2,15918.0,,
1002129,P00290042,F,26-35,29,1,Uttar Pradesh,Central,Lawyer,Food,4,15918.0,,
1000965,P00265242,F,55+,81,1,Madhya Pradesh,Central,IT Sector,Food,3,15917.0,,
1000922,P00304642,F,55+,90,0,AndhraÂ Pradesh,Southern,Healthcare,Food,4,15916.0,,
1003594,P00102642,M,0-17,15,1,Haryana,Northern,Aviation,Food,1,15916.0,,
1004345,P00004642,M,26-35,34,0,Maharashtra,Western,Lawyer,Food,2,15916.0,,
1000146,P00120242,M,36-45,38,1,Maharashtra,Western,Hospitality,Food,2,15916.0,,
1003067,P00067442,M,26-35,29,0,Uttar Pradesh,Central,Hospitality,Games & Toys,1,15915.0,,
1002824,P00050742,F,18-25,23,1,Karnataka,Southern,Chemical,Food,4,15914.0,,
1001019,P00054042,F,36-45,41,0,Madhya Pradesh,Central,Automobile,Food,3,15914.0,,
1005523,P00121642,F,36-45,40,0,Uttar Pradesh,Central,IT Sector,Food,1,15914.0,,
1003410,P00233642,F,36-45,41,1,Maharashtra,Western,Healthcare,Food,1,15912.0,,
1000813,P00131342,F,18-25,25,1,Uttar Pradesh,Central,Banking,Food,1,15912.0,,
1004637,P00255842,M,36-45,39,0,Punjab,Northern,Healthcare,Food,1,15911.0,,
1004354,P00249542,F,36-45,42,1,Karnataka,Southern,Textile,Food,1,15909.0,,
1003138,P00185442,F,36-45,40,0,Madhya Pradesh,Central,Govt,Food,2,15909.0,,
1003026,P00159442,M,18-25,24,1,Kerala,Southern,Aviation,Food,2,15907.0,,
1000727,P00212942,F,36-45,45,1,Delhi,Central,Chemical,Food,4,15906.0,,
1004099,P00110942,F,36-45,39,1,Maharashtra,Western,IT Sector,Games & Toys,4,15906.0,,
1002435,P00160942,F,26-35,33,0,Gujarat,Western,Lawyer,Food,2,15905.0,,
1004389,P00145042,F,26-35,30,1,Maharashtra,Western,Healthcare,Food,1,15905.0,,
1001392,P00285442,F,46-50,50,0,Madhya Pradesh,Central,Aviation,Food,4,15904.0,,
1000939,P00064042,M,26-35,26,0,AndhraÂ Pradesh,Southern,Healthcare,Food,1,15903.0,,
1004507,P00112442,F,18-25,23,1,Delhi,Central,Aviation,Food,4,15903.0,,
1001983,P00339942,F,26-35,27,0,Uttar Pradesh,Central,Banking,Food,1,15903.0,,
1001605,P00113542,M,18-25,22,0,Uttar Pradesh,Central,Retail,Food,1,15902.0,,
1005139,P00340942,F,51-55,51,1,Uttar Pradesh,Central,Govt,Food,4,15902.0,,
1000229,P00330442,M,18-25,21,0,Bihar,Eastern,Retail,Food,1,15899.0,,
1002967,P00110542,F,26-35,30,0,Delhi,Central,Govt,Food,2,15898.0,,
1004620,P00248742,M,18-25,23,0,Himachal Pradesh,Northern,Banking,Food,3,15896.0,,
1003624,P00086342,F,26-35,29,0,Uttar Pradesh,Central,Banking,Food,3,15896.0,,
1002921,P0097342,F,51-55,52,0,Uttar Pradesh,Central,Textile,Food,4,15894.0,,
1000239,P00102342,F,18-25,23,0,Uttar Pradesh,Central,Govt,Food,1,15893.0,,
1004248,P00073842,F,26-35,31,1,Haryana,Northern,Aviation,Food,4,15892.0,,
1003895,P00033042,M,36-45,42,1,Karnataka,Southern,IT Sector,Food,2,15892.0,,
1003394,P00106042,F,36-45,39,1,Madhya Pradesh,Central,IT Sector,Food,4,15892.0,,
1001920,P00270942,M,36-45,43,1,Karnataka,Southern,Healthcare,Food,4,15889.0,,
1004732,P00344042,F,26-35,34,0,Uttar Pradesh,Central,Govt,Food,3,15889.0,,
1001680,P00179342,M,26-35,26,1,Uttar Pradesh,Central,Media,Food,4,15888.0,,
1005538,P00086142,F,46-50,48,0,Uttar Pradesh,Central,Healthcare,Food,4,15887.0,,
1003454,P00074642,F,18-25,24,1,Madhya Pradesh,Central,IT Sector,Food,2,15886.0,,
1003778,P00265442,F,26-35,26,1,Uttar Pradesh,Central,Healthcare,Food,1,15884.0,,
1005511,P00241542,F,46-50,47,1,Karnataka,Southern,IT Sector,Food,2,15883.0,,
1003808,P00259942,F,26-35,27,0,Maharashtra,Western,Retail,Food,4,15883.0,,
1004819,P00005642,F,36-45,44,1,Uttar Pradesh,Central,Agriculture,Food,4,15883.0,,
1001384,P00237542,F,18-25,19,0,Delhi,Central,Govt,Food,4,15882.0,,
1004238,P00289342,F,36-45,39,0,Uttar Pradesh,Central,Chemical,Games & Toys,4,15882.0,,
1004705,P00260042,M,18-25,22,1,Rajasthan,Northern,Govt,Food,3,15880.0,,
1000866,P00035542,F,0-17,12,0,Uttar Pradesh,Central,Healthcare,Food,4,15880.0,,
1000352,P00205142,F,18-25,21,0,Karnataka,Southern,Automobile,Food,3,15877.0,,
1003554,P00245642,F,26-35,31,0,Uttar Pradesh,Central,Aviation,Food,3,15877.0,,
1003487,P00357042,F,18-25,23,0,AndhraÂ Pradesh,Southern,Healthcare,Food,3,15876.0,,
1002700,P00015942,F,26-35,30,1,Himachal Pradesh,Northern,Chemical,Food,1,15876.0,,
1001737,P00217942,F,36-45,36,1,Uttar Pradesh,Central,Healthcare,Food,3,15876.0,,
1002987,P00358242,F,18-25,24,0,Bihar,Eastern,Media,Food,1,15874.0,,
1003664,P00026642,M,36-45,44,1,Maharashtra,Western,IT Sector,Food,3,15874.0,,
1001242,P00025742,M,36-45,45,0,Maharashtra,Western,Lawyer,Food,3,15873.0,,
1004531,P00071442,F,18-25,23,1,Karnataka,Southern,IT Sector,Food,3,15872.0,,
1000245,P00088442,F,36-45,38,1,Uttar Pradesh,Central,Banking,Food,2,15871.0,,
1002030,P00113042,F,26-35,31,1,Karnataka,Southern,IT Sector,Food,4,15870.0,,
1004600,P00132842,F,26-35,31,0,Gujarat,Western,Media,Food,2,15869.0,,
1003138,P00276142,F,36-45,39,1,Gujarat,Western,Agriculture,Food,2,15868.0,,
1000579,P00178942,F,26-35,28,0,Maharashtra,Western,Aviation,Food,4,15868.0,,
1002979,P00114042,F,36-45,42,0,Maharashtra,Western,Aviation,Food,2,15867.0,,
1004058,P00302942,F,26-35,33,0,Gujarat,Western,Aviation,Food,2,15866.0,,
1001606,P00142842,M,36-45,39,1,Telangana,Southern,Govt,Food,2,15865.0,,
1005403,P00219942,M,0-17,15,0,Maharashtra,Western,Healthcare,Food,1,15864.0,,
1001680,P00122942,M,26-35,26,0,Maharashtra,Western,Govt,Food,3,15863.0,,
1003509,P00017042,F,18-25,23,0,Delhi,Central,Textile,Food,3,15860.0,,
1002205,P00319342,M,26-35,35,0,Gujarat,Western,Govt,Food,4,15860.0,,
1002848,P00192042,F,26-35,31,0,Maharashtra,Western,Textile,Food,3,15859.0,,
1005915,P00263542,F,18-25,21,0,Maharashtra,Western,Lawyer,Food,4,15858.0,,
1000588,P00176742,M,26-35,31,0,Jharkhand,Eastern,Automobile,Food,2,15856.0,,
1001988,P00192042,M,26-35,32,0,Maharashtra,Western,Agriculture,Food,3,15853.0,,
1003929,P00246642,F,26-35,31,0,Karnataka,Southern,Aviation,Food,1,15851.0,,
1000216,P00115542,F,46-50,50,0,Madhya Pradesh,Central,Govt,Food,4,15851.0,,
1004802,P00114542,F,55+,77,0,Karnataka,Southern,Aviation,Food,1,15850.0,,
1001681,P00275842,M,18-25,21,1,Madhya Pradesh,Central,Aviation,Food,2,15849.0,,
1005653,P00285842,M,51-55,53,0,Maharashtra,Western,Aviation,Food,4,15849.0,,
1000824,P00233042,F,36-45,39,0,Karnataka,Southern,Healthcare,Food,4,15848.0,,
1004448,P00000642,F,26-35,35,0,Uttar Pradesh,Central,Healthcare,Food,4,15848.0,,
1000533,P00157642,F,26-35,32,1,Uttar Pradesh,Central,Aviation,Food,4,15846.0,,
1004543,P00025942,F,26-35,29,1,Delhi,Central,Hospitality,Food,4,15845.0,,
1002889,P00178242,F,36-45,37,0,Bihar,Eastern,IT Sector,Food,3,15844.0,,
1002271,P00088742,F,51-55,53,1,Delhi,Central,IT Sector,Food,4,15844.0,,
1004033,P00292642,F,26-35,32,0,Rajasthan,Northern,Healthcare,Food,1,15843.0,,
1005206,P00154242,F,36-45,45,0,Maharashtra,Western,Lawyer,Food,2,15840.0,,
1000024,P00251942,M,26-35,31,0,Madhya Pradesh,Central,Aviation,Food,1,15838.0,,
1003754,P00121642,F,55+,87,0,Maharashtra,Western,Chemical,Food,4,15836.0,,
1003526,P00349442,F,36-45,38,0,AndhraÂ Pradesh,Southern,Aviation,Food,3,15833.0,,
1001125,P00061142,M,18-25,21,0,Karnataka,Southern,Construction,Food,1,15833.0,,
1000518,P00251242,M,36-45,40,0,Karnataka,Southern,Govt,Food,3,15833.0,,
1003267,P00003442,F,26-35,27,0,AndhraÂ Pradesh,Southern,Govt,Food,4,15831.0,,
1002731,P00100842,F,36-45,44,1,Maharashtra,Western,Lawyer,Food,1,15831.0,,
1004131,P00246942,F,46-50,48,0,Gujarat,Western,Banking,Food,1,15830.0,,
1003469,P00343042,F,46-50,47,0,Maharashtra,Western,Govt,Food,3,15830.0,,
1004053,P00274042,M,26-35,35,0,Karnataka,Southern,Banking,Food,3,15829.0,,
1001721,P00190242,F,18-25,18,0,Uttar Pradesh,Central,Food Processing,Food,3,15829.0,,
1005954,P00034642,F,46-50,50,0,Delhi,Central,Healthcare,Food,2,15826.0,,
1005880,P00125942,F,26-35,32,1,Karnataka,Southern,Media,Food,4,15826.0,,
1005187,P00174242,F,18-25,23,1,Madhya Pradesh,Central,Govt,Food,2,15826.0,,
1004663,P0097842,F,26-35,28,0,AndhraÂ Pradesh,Southern,IT Sector,Food,1,15825.0,,
1003033,P00113242,F,18-25,24,0,Uttar Pradesh,Central,IT Sector,Food,1,15825.0,,
1001502,P00229742,F,18-25,25,0,Delhi,Central,Healthcare,Food,2,15824.0,,
1000391,P00202142,F,46-50,48,1,AndhraÂ Pradesh,Southern,Healthcare,Food,4,15823.0,,
1000611,P00319342,F,36-45,39,0,Karnataka,Southern,Chemical,Food,1,15822.0,,
1005068,P00319342,F,36-45,41,0,AndhraÂ Pradesh,Southern,Agriculture,Food,1,15820.0,,
1002059,P00193042,F,36-45,36,0,Telangana,Southern,IT Sector,Food,2,15818.0,,
1004896,P00327942,F,36-45,41,1,Karnataka,Southern,Lawyer,Food,1,15815.0,,
1001172,P00214842,M,26-35,30,1,Delhi,Central,Govt,Food,3,15812.0,,
1003017,P00086042,M,36-45,42,0,Delhi,Central,Agriculture,Food,3,15812.0,,
1000549,P00029542,F,26-35,28,0,Uttar Pradesh,Central,Retail,Food,2,15812.0,,
1004637,P00022542,M,36-45,36,1,Himachal Pradesh,Northern,Automobile,Food,3,15810.0,,
1000287,P00058042,F,51-55,51,1,Madhya Pradesh,Central,Retail,Food,3,15808.0,,
1002561,P00117442,F,26-35,35,0,Maharashtra,Western,Healthcare,Food,2,15807.0,,
1005575,P00173942,F,36-45,41,1,Bihar,Eastern,Banking,Food,3,15806.0,,
1004510,P00270942,F,46-50,47,1,Madhya Pradesh,Central,Retail,Food,1,15806.0,,
1001794,P00135142,F,26-35,31,0,Uttar Pradesh,Central,Construction,Food,1,15806.0,,
1001807,P00101942,F,18-25,23,0,Delhi,Central,Aviation,Food,1,15803.0,,
1000186,P00249542,F,18-25,23,1,Maharashtra,Western,Healthcare,Food,4,15803.0,,
1005433,P00250342,M,36-45,36,0,Rajasthan,Northern,Textile,Food,2,15802.0,,
1001072,P00270242,M,36-45,36,1,AndhraÂ Pradesh,Southern,Lawyer,Food,1,15801.0,,
1003693,P00198642,F,26-35,30,0,Karnataka,Southern,IT Sector,Food,2,15800.0,,
1005104,P00295942,F,36-45,39,0,Uttar Pradesh,Central,IT Sector,Food,4,15800.0,,
1004156,P00286742,F,55+,91,0,Maharashtra,Western,IT Sector,Food,4,15799.0,,
1001557,P00326742,M,18-25,22,1,Kerala,Southern,Govt,Food,1,15798.0,,
1000326,P0097142,M,51-55,51,0,Bihar,Eastern,Automobile,Food,2,15796.0,,
1004562,P00036342,F,36-45,40,1,Delhi,Central,IT Sector,Food,4,15796.0,,
1000036,P00250242,F,26-35,29,0,Haryana,Northern,IT Sector,Food,2,15795.0,,
1005682,P00256542,M,18-25,25,1,Uttar Pradesh,Central,Chemical,Food,4,15795.0,,
1005283,P00270842,F,18-25,25,1,Uttar Pradesh,Central,Aviation,Food,1,15795.0,,
1005077,P00214442,F,26-35,35,1,Delhi,Central,Retail,Food,4,15792.0,,
1003341,P00302342,F,26-35,27,0,Uttar Pradesh,Central,Aviation,Food,2,15792.0,,
1000065,P00174442,F,36-45,41,0,Uttar Pradesh,Central,Construction,Food,3,15792.0,,
1005020,P00227942,M,55+,56,0,AndhraÂ Pradesh,Southern,Retail,Food,2,15791.0,,
1005300,P00258942,F,26-35,30,0,Uttar Pradesh,Central,Banking,Food,1,15791.0,,
1000198,P00244142,F,26-35,32,1,Bihar,Eastern,Automobile,Food,4,15790.0,,
1006002,P00313442,F,51-55,51,0,Maharashtra,Western,IT Sector,Food,4,15790.0,,
1002063,P00365142,F,26-35,29,0,Uttar Pradesh,Central,Agriculture,Food,3,15786.0,,
1001667,P00346442,F,51-55,52,0,Haryana,Northern,Retail,Food,2,15784.0,,
1001737,P00130642,F,36-45,43,1,Jharkhand,Eastern,Automobile,Food,2,15781.0,,
